,KID,Teff,logg,Mass,Prot,Prot_err,Rper,LPH,w,DC,Flag
295,3533220,4222,4.58,0.6315,14.279000000000002,0.022000000000000002,5713.76,1.236,0.6777,0,---
296,3533437,3637,5.0,0.4037,30.32,0.18100000000000002,9167.67,1.121,0.6217,1,---
297,3534089,3484,4.87,0.3487,47.46,0.45399999999999996,7400.18,0.82,0.4509,1,---
298,3534276,4283,4.43,0.6561,14.253,0.018000000000000002,11600.79,1.13,0.6219,0,---
299,3539331,4310,4.54,0.667,1.541,0.003,56500.32,1.7309999999999999,0.8126,0,---
300,3539770,3682,4.9,0.4204,31.927,0.331,5303.8,0.9390000000000001,0.5642,1,---
301,3540472,3698,4.81,0.4264,41.629,0.212,3125.82,0.65,0.3895,1,---
302,3541346,4194,4.5,0.6202,0.9109999999999999,0.003,73234.74,1.524,0.7228,0,---
303,3541628,4367,4.68,0.69,28.263,0.16,9938.57,0.828,0.5353,0,---
304,3542117,3546,4.87,0.3707,22.776,0.091,44325.83,1.298,0.7116,1,---
305,3542480,4212,4.42,0.6275,14.884,0.043,12267.29,1.2,0.6629999999999999,0,---
306,3542520,4025,4.59,0.5527,20.713,0.271,3393.44,1.065,0.629,0,---
307,3543331,4210,4.74,0.6267,27.250999999999998,0.306,5289.61,0.647,0.4199,0,---
308,3548062,4278,4.65,0.6541,11.374,0.013999999999999999,6652.83,1.014,0.5512,0,---
309,3548078,4313,4.37,0.6682,24.971999999999998,0.195,5313.4,0.99,0.5995,0,---
310,3550668,3477,4.87,0.3462,45.398999999999994,0.311,10369.12,0.835,0.466,1,---
311,3554849,3596,4.9,0.3887,31.916,0.21600000000000003,10294.8,0.935,0.5716,1,---
312,3556011,3724,4.43,0.4361,23.039,0.151,5204.56,0.662,0.4017,0,---
313,3556242,3667,4.82,0.4148,29.671,0.953,4332.1,0.426,0.2661,1,---
314,3556533,4215,4.54,0.6287,1.255,0.004,63947.08,1.567,0.7435,0,---
315,3558162,3683,4.91,0.4208,29.484,0.23199999999999998,6598.89,0.929,0.5831,1,---
316,3558213,3740,4.44,0.4422,28.49,0.233,6051.84,1.065,0.6141,0,---
317,3558789,3596,4.94,0.3887,31.636999999999997,0.23800000000000002,5659.58,1.047,0.601,1,---
318,3626713,3877,4.74,0.4946,23.766,0.198,4001.71,0.703,0.4323,1,---
319,3627030,4325,4.54,0.6731,33.472,0.266,3095.21,0.764,0.4666,0,---
320,3627277,4233,4.58,0.6359,35.898,0.562,4317.1,0.45,0.3264,0,---
321,3627704,3888,4.71,0.4989,41.977,0.32,7380.19,0.6609999999999999,0.3769,1,---
322,3628296,4285,4.52,0.6569,6.737,0.004,37158.04,1.4480000000000002,0.7267,0,---
323,3629063,4064,4.71,0.5682,41.696000000000005,0.452,5504.22,1.048,0.5252,0,---
324,3630402,4084,4.44,0.5762,27.394000000000002,0.23199999999999998,12843.46,1.037,0.5932,0,---
325,3631401,4107,4.54,0.5854,10.068999999999999,0.10099999999999999,51548.81,1.395,0.7239,0,---
326,3631844,3858,4.74,0.4873,39.309,0.39899999999999997,5552.08,0.6459999999999999,0.3886,1,---
327,3634308,3731,4.87,0.4388,13.02,0.106,12726.96,1.504,0.7709999999999999,1,---
328,3634402,3364,4.96,0.3075,47.476000000000006,0.342,11379.48,0.757,0.4319,1,---
329,3640967,4221,4.41,0.6311,35.352,1.499,2462.92,0.59,0.3911,0,---
330,3642661,4294,4.62,0.6605,34.573,0.41200000000000003,6896.56,0.899,0.5009,0,---
331,3643000,3886,4.45,0.4981,18.930999999999997,0.061,4351.32,1.1059999999999999,0.6289,0,---
332,3646734,3726,4.47,0.4369,14.702,3.0610000000000004,21127.05,1.3159999999999998,0.6937,0,---
333,3648000,4168,4.38,0.6098,12.715,0.10300000000000001,6114.84,1.161,0.6284,0,---
334,3648289,4099,4.79,0.5822,23.831,0.28600000000000003,7139.27,1.041,0.6258,0,---
335,3648376,3405,4.91,0.3213,40.373000000000005,0.7170000000000001,5163.67,0.745,0.4625,1,---
336,3648712,4175,4.37,0.6126,26.158,0.102,17250.81,1.307,0.6423,0,---
337,3650746,4394,4.57,0.7009,23.539,0.09,6323.81,0.9,0.561,0,---
338,3656048,4359,4.54,0.6868,24.324,0.536,7891.24,1.057,0.6122,0,---
339,3656267,4313,4.26,0.6682,10.802,0.469,14162.54,1.2790000000000001,0.6733,0,---
340,3656293,4260,4.58,0.6468,29.555,0.6579999999999999,6249.55,0.797,0.5161,0,---
341,3658166,4366,4.8,0.6896,45.336999999999996,0.259,5286.75,0.47700000000000004,0.2558,0,SM2
342,3658853,3969,4.39,0.5306,10.925,0.012,21526.58,1.355,0.7018,0,---
343,3659328,4071,4.44,0.5710000000000001,17.456,0.052000000000000005,15154.36,1.023,0.5851,0,---
344,3659481,4194,4.64,0.6202,27.076999999999998,0.8009999999999999,6073.71,0.8759999999999999,0.5616,0,---
345,3659811,3549,4.9,0.3718,17.267,0.044000000000000004,9384.24,0.976,0.5472,1,---
346,3660458,3426,4.9,0.3285,47.076,1.337,4366.1,0.526,0.3143,1,---
347,3662790,4311,4.66,0.6674,17.531,0.027999999999999997,12422.17,1.139,0.653,0,---
348,3727538,3830,4.74,0.4765,37.868,2.286,5067.29,0.41200000000000003,0.2889,1,---
349,3727878,3668,4.79,0.4152,23.058000000000003,0.03,8711.46,0.84,0.5034,1,---
350,3729847,3955,4.72,0.5251,28.01,0.068,12739.99,1.149,0.6142,1,---
351,3730371,3451,5.01,0.3372,41.747,0.45899999999999996,7026.37,0.703,0.4327,1,---
352,3730841,3934,4.72,0.5169,11.447000000000001,0.023,14359.06,1.439,0.7482,1,---
353,3731429,3879,4.55,0.4954,23.035,0.086,2340.58,0.523,0.3127,0,---
354,3731432,3780,4.77,0.4573,21.284000000000002,0.267,3938.97,0.654,0.3914,1,---
355,3731563,4098,4.52,0.5818,3.5639999999999996,0.003,41650.41,1.7109999999999999,0.7978,0,---
356,3733547,4266,4.61,0.6492,23.615,0.361,5559.53,0.9890000000000001,0.6168,0,---
357,3733753,3701,4.83,0.4275,16.18,0.198,7161.95,1.04,0.5744,1,---
358,3734260,4273,4.76,0.6521,43.778,0.7490000000000001,6169.08,0.647,0.3549,0,---
359,3734393,4359,4.55,0.6868,8.937000000000001,0.08,17554.34,1.3659999999999999,0.7033,0,---
360,3736208,4091,4.62,0.579,34.659,0.133,10543.08,0.998,0.5368,0,---
361,3744112,4118,4.66,0.5898,14.811,0.071,7937.52,1.1540000000000001,0.6379,0,---
362,3745222,4235,4.53,0.6367,15.091,0.13,7876.72,1.318,0.726,0,---
363,3745742,3657,4.88,0.4111,17.958,0.078,5897.61,1.0759999999999998,0.5981,1,---
364,3748172,3989,4.69,0.5385,1.054,0.003,60484.77,1.679,0.8113,1,---
365,3748458,4360,4.52,0.6872,33.318000000000005,0.519,5721.39,0.603,0.4173,0,---
366,3748728,4221,4.73,0.6311,28.160999999999998,0.077,10499.42,0.88,0.5501,0,---
367,3748918,3746,4.78,0.4444,26.683000000000003,0.142,7490.28,0.6859999999999999,0.4331,1,---
368,3749207,4120,4.58,0.5906,7.082000000000001,0.01,53287.45,1.6030000000000002,0.7859999999999999,0,---
369,3750594,4149,4.75,0.6022,24.465,0.201,9250.04,0.961,0.6063,0,---
370,3751557,4065,4.52,0.5686,33.194,0.177,4612.68,0.75,0.4719,0,---
371,3756034,3747,4.7,0.4448,40.327,0.777,4419.39,0.973,0.5179,0,---
372,3756669,4113,4.47,0.5878,19.02,0.053,9567.14,1.226,0.6892,0,---
373,3757251,3635,4.83,0.40299999999999997,15.767999999999999,0.13699999999999998,8584.62,1.409,0.7404,1,---
374,3757729,4263,4.65,0.648,37.328,0.172,7870.91,1.025,0.5267,0,---
375,3757788,3690,4.82,0.4234,26.048000000000002,1.189,6337.4,0.7829999999999999,0.4871,1,---
376,3758197,3818,4.75,0.4719,22.331,0.19,3782.03,0.782,0.4707,1,---
377,3758610,4058,4.69,0.5658,14.249,0.032,10024.96,1.506,0.7344,0,---
378,3760677,3655,4.81,0.4104,35.736,0.17800000000000002,15274.14,1.141,0.5932,1,---
379,3762903,3487,4.9,0.3497,44.591,0.7390000000000001,9367.76,0.94,0.5079,1,---
380,3765134,3552,4.88,0.3728,41.276,0.569,8055.27,0.972,0.5287,1,---
381,3831534,3388,4.92,0.3155,37.226,0.9059999999999999,7189.15,0.6779999999999999,0.4589,1,---
382,3831911,3856,4.73,0.4865,1.838,0.006,51500.11,1.3230000000000002,0.6429,1,---
383,3832499,4318,4.66,0.6702,13.01,0.023,13371.35,1.298,0.7017,0,---
384,3832957,3957,4.72,0.5259,17.921,0.019,7557.42,1.097,0.6207,1,---
385,3834169,4198,4.62,0.6218,19.71,0.071,9805.86,1.25,0.6795,0,---
386,3835071,3941,4.72,0.5196,37.427,0.7170000000000001,4854.38,0.695,0.4205,1,---
387,3836862,4312,4.49,0.6678,8.479,0.028999999999999998,42174.4,1.6640000000000001,0.7591,0,---
388,3837496,4195,4.62,0.6206,29.939,0.318,5258.32,0.929,0.5455,0,---
389,3837507,3683,4.79,0.4208,29.141,0.201,5097.42,0.907,0.5815,1,---
390,3838294,3512,4.9,0.3586,34.452,0.675,3046.57,0.935,0.56,1,---
391,3839850,3915,4.71,0.5094,43.062,6.4670000000000005,3819.97,0.439,0.2543,1,---
392,3847487,4211,4.7,0.6271,30.314,0.174,8935.3,0.9540000000000001,0.5477,0,---
393,3849447,4213,4.73,0.6279,31.084,0.478,2999.84,0.545,0.3721,0,---
394,3852064,3854,4.74,0.4857,40.282,0.882,7159.77,0.514,0.3187,1,---
395,3852116,4391,4.61,0.6997,3.11,0.003,71435.39,1.386,0.6747,0,---
396,3852447,4351,4.7,0.6836,15.315999999999999,0.017,7022.44,1.023,0.5720000000000001,0,---
397,3853598,4155,4.52,0.6046,14.672,0.015,5854.9,1.012,0.5665,0,---
398,3855009,4205,4.67,0.6247,20.989,0.11199999999999999,10612.67,1.23,0.6664,0,---
399,3859875,4369,4.71,0.6908,27.996,1.994,4193.69,0.768,0.5124,0,---
400,3860761,4359,4.63,0.6868,23.969,0.109,3370.05,0.836,0.5213,0,---
401,3868387,4267,4.8,0.6496,31.236,0.898,5577.3,0.69,0.4691,0,---
402,3868940,3951,4.71,0.5235,43.575,2.225,4774.33,0.485,0.2775,1,---
403,3869879,4199,4.46,0.6223,19.244,0.299,5872.34,1.25,0.6839,0,---
404,3934090,3814,4.74,0.4703,5.821000000000001,0.023,9282.11,1.185,0.6027,1,---
405,3934593,3644,4.82,0.4063,33.144,0.885,4812.12,0.541,0.3689,1,---
406,3935499,3837,4.72,0.4792,5.227,0.006,56329.76,1.431,0.6959,1,---
407,3935803,4273,4.53,0.6521,1.6880000000000002,0.003,55215.54,1.45,0.6957,0,---
408,3935942,3521,4.84,0.3618,37.207,0.18899999999999997,6610.69,0.838,0.5093,1,---
409,3936562,4401,4.57,0.7038,33.995,2.354,4642.64,0.633,0.4171,0,---
410,3938241,3769,4.83,0.4531,16.781,0.057999999999999996,11817.46,1.288,0.6979,1,---
411,3938944,3991,4.68,0.5393,31.906,0.19399999999999998,8099.76,1.1340000000000001,0.5874,1,---
412,3939839,4346,4.62,0.6815,16.462,0.047,13513.51,1.2590000000000001,0.708,0,---
413,3940002,4396,4.59,0.7017,27.088,0.11,9449.96,0.925,0.5644,0,---
414,3940072,3523,4.14,0.3625,54.57899999999999,0.769,4192.35,0.9420000000000001,0.4746,0,---
415,3940372,3462,4.85,0.341,19.64,0.073,20584.4,1.455,0.7484,1,---
416,3941415,3795,4.84,0.46299999999999997,26.149,0.191,12515.75,0.9890000000000001,0.6159,1,---
417,3946894,3658,4.81,0.4115,39.309,0.066,6638.2,1.113,0.5703,1,---
418,3951599,3881,4.73,0.4962,18.011,0.076,7906.65,1.0390000000000001,0.5875,1,---
419,3953725,4198,4.64,0.6218,10.74,0.08900000000000001,6264.51,1.3730000000000002,0.7203,0,---
420,3953916,4169,4.54,0.6102,55.567,0.602,1902.4,0.5660000000000001,0.2724,0,---
421,3954217,3588,4.87,0.3858,30.28,0.307,3906.19,0.45399999999999996,0.2885,1,---
422,3954449,4200,4.75,0.6227,11.472000000000001,0.003,12493.61,1.1740000000000002,0.6275,0,---
423,3954961,4226,4.62,0.6331,13.123,0.039,11017.74,1.012,0.5579,0,---
424,3955183,4399,4.67,0.7029,32.906,0.19,7035.73,0.7829999999999999,0.4746,0,---
425,3955879,3726,4.82,0.4369,32.99,0.6459999999999999,5660.18,0.741,0.4918,1,---
426,3955891,3520,4.94,0.3614,33.536,0.07200000000000001,6098.09,0.9640000000000001,0.5738,1,---
427,3956991,4243,4.48,0.64,19.235,0.043,8339.49,1.22,0.6811,0,---
428,3957214,4151,4.62,0.603,14.905999999999999,0.018000000000000002,11137.78,1.063,0.5929,0,---
429,3957292,3782,4.81,0.4581,33.559,0.285,7543.89,0.9,0.5306,1,---
430,3962433,3740,4.77,0.4422,0.638,0.004,60509.5,1.5290000000000001,0.7143,1,---
431,3962715,4165,4.55,0.6086,0.49700000000000005,0.004,10796.9,0.9179999999999999,0.4919,0,---
432,3964492,4186,4.75,0.617,17.174,0.044000000000000004,5572.44,0.9640000000000001,0.5537,0,---
433,3965229,3628,4.8,0.4004,33.811,0.37200000000000005,4774.54,0.847,0.528,1,---
434,3965861,4389,4.69,0.6989,27.47,0.342,11780.62,1.16,0.6012,0,---
435,3966673,4333,4.66,0.6763,13.061,0.027000000000000003,9066.58,1.3019999999999998,0.7048,0,---
436,3966704,3871,4.72,0.4923,31.635,0.085,10379.97,0.978,0.5563,1,---
437,3968552,3984,4.72,0.5365,22.842,0.28800000000000003,10040.19,1.156,0.6554,1,---
438,3969430,4163,4.66,0.6078,30.401,0.415,5407.09,0.5529999999999999,0.3744,0,---
439,3969563,3815,4.76,0.4707,23.633000000000003,0.071,7346.99,0.998,0.6012,1,---
440,3971772,4082,4.66,0.5754,36.964,6.739,4927.1,0.35700000000000004,0.2642,0,SM2
441,3973090,4070,4.41,0.5706,40.756,0.504,6809.0,0.677,0.3898,0,---
442,3974567,4000,4.47,0.5428,25.72,0.14400000000000002,11502.68,0.966,0.6011,0,---
443,3974804,3610,4.8,0.3938,33.532,6.367000000000001,4471.9,0.677,0.4649,1,---
444,4035503,4107,4.57,0.5854,14.413,0.12300000000000001,11627.53,1.023,0.5703,0,---
445,4036313,3455,4.92,0.3385,37.726,0.319,6338.95,0.8340000000000001,0.5099,1,---
446,4036520,4088,4.46,0.5778,19.241,0.086,4020.15,1.055,0.6153,0,---
447,4038439,3508,4.95,0.3571,26.84,6.108,8258.1,1.133,0.6634,1,---
448,4040928,4233,4.58,0.6359,26.898000000000003,0.10300000000000001,6736.1,1.286,0.6329,0,---
449,4043389,3713,4.38,0.43200000000000005,38.626,0.375,13520.48,1.0959999999999999,0.5644,0,---
450,4044678,3688,4.82,0.4226,26.162,0.066,4875.15,0.889,0.5492,1,---
451,4045182,4221,4.62,0.6311,38.957,5.341,4666.15,0.38,0.2564,0,---
452,4047900,4361,4.88,0.6876,10.946,0.223,12235.94,1.004,0.5427,0,---
453,4047976,4393,4.75,0.7005,25.558000000000003,1.258,3093.72,0.593,0.3671,0,---
454,4048591,4306,4.62,0.6654,20.05,0.272,4887.4,0.7559999999999999,0.4477,0,---
455,4049158,3758,4.74,0.449,42.527,0.201,5703.51,0.909,0.4858,1,---
456,4055390,4097,4.53,0.5814,18.328,0.035,9106.64,0.995,0.5766,0,---
457,4056422,4149,4.59,0.6022,23.988000000000003,0.405,5187.87,0.845,0.5291,0,---
458,4059277,4261,4.68,0.6472,15.284,0.011000000000000001,8795.59,0.995,0.5587,0,---
459,4060965,3427,4.9,0.3289,40.263000000000005,0.718,4334.51,0.401,0.29100000000000004,1,---
460,4061322,4055,4.58,0.5646,24.901999999999997,0.198,11137.13,0.86,0.5426,0,---
461,4063974,4395,4.67,0.7013,19.04,0.043,15517.18,1.119,0.6575,0,---
462,4065607,4121,4.66,0.591,22.011,1.925,23085.56,1.4240000000000002,0.6802,0,---
463,4065705,4223,4.65,0.6319,1.3630000000000002,0.004,13144.43,1.123,0.5733,0,---
464,4066245,4320,4.63,0.6709999999999999,1.939,0.005,45245.11,1.432,0.6893,0,---
465,4066712,4352,4.74,0.684,27.568,0.8029999999999999,4707.78,0.5489999999999999,0.3465,0,---
466,4067894,3358,4.97,0.3054,5.066,0.005,44267.12,1.7630000000000001,0.7969,1,---
467,4067938,4282,4.53,0.6557,32.777,1.0,4498.87,0.486,0.3367,0,---
468,4068018,3861,4.71,0.4884,39.506,0.36700000000000005,3582.95,0.536,0.3349,1,---
469,4068252,4151,4.63,0.603,21.904,0.309,10301.47,1.305,0.6679999999999999,0,---
470,4068727,3684,4.81,0.4211,32.137,0.345,10475.28,1.288,0.6378,1,---
471,4070633,4108,4.54,0.5858,0.41700000000000004,0.004,210444.27,1.501,0.7114,0,---
472,4074068,3500,4.97,0.3543,13.841,0.10300000000000001,19426.58,1.5430000000000001,0.7825,1,---
473,4076672,4296,4.67,0.6613,30.565,0.264,9911.95,0.855,0.5186,0,---
474,4077460,4221,4.69,0.6311,27.285,0.391,4135.79,0.9129999999999999,0.5657,0,---
475,4078087,3946,4.51,0.5216,30.197,0.452,2986.07,0.446,0.2889,0,---
476,4078175,3910,4.28,0.5075,22.308000000000003,0.39,4065.57,0.627,0.3789,0,---
477,4079165,4311,4.61,0.6674,18.714000000000002,0.091,14180.63,1.389,0.6883,0,---
478,4079437,4185,4.71,0.6166,28.712,0.243,11145.8,0.9420000000000001,0.5589999999999999,0,---
479,4135605,3910,4.72,0.5075,39.611,7.696000000000001,5141.5,0.631,0.3776,1,---
480,4136712,4290,4.67,0.6589,24.593000000000004,0.337,7269.86,1.054,0.6121,0,---
481,4137679,4090,4.59,0.5786,21.891,0.05,4735.86,0.7340000000000001,0.4474,0,---
482,4138564,4206,4.61,0.6251,28.569000000000003,0.8759999999999999,3984.63,0.419,0.2572,0,---
483,4139476,3791,4.78,0.4615,20.590999999999998,0.094,9137.45,1.298,0.7029,1,---
484,4140528,3346,5.07,0.3014,52.676,0.341,5458.74,0.612,0.3396,1,---
485,4142890,3519,4.09,0.361,18.765,0.068,22106.32,1.171,0.6401,0,---
486,4143604,4357,4.74,0.6859999999999999,41.718999999999994,0.5720000000000001,2229.21,0.45299999999999996,0.2681,0,---
487,4143981,4108,4.64,0.5858,34.478,0.122,10484.04,0.924,0.5159,0,---
488,4144094,4256,4.57,0.6452,23.406,0.21899999999999997,8756.04,0.847,0.5255,0,---
489,4144893,4312,4.54,0.6678,17.896,0.013999999999999999,6641.24,1.24,0.6929,0,---
490,4147163,4304,4.41,0.6646,23.883000000000003,0.221,10785.52,0.767,0.4763,0,---
491,4147960,4213,4.59,0.6279,27.831999999999997,0.5539999999999999,3057.24,0.55,0.3531,0,---
492,4148125,3919,4.5,0.511,17.982,0.091,6588.82,1.03,0.5843,0,---
493,4148277,4290,4.63,0.6589,29.785,0.168,4692.49,0.732,0.4977,0,---
494,4149184,4343,4.68,0.6803,44.618,2.4330000000000003,2708.88,0.48100000000000004,0.2633,0,---
495,4155647,4251,4.6,0.6432,48.99100000000001,2.19,3446.34,0.506,0.2575,0,---
496,4156209,4340,4.64,0.6791,13.859000000000002,0.084,6598.11,1.155,0.6318,0,---
497,4158372,4116,4.38,0.589,8.008,0.013000000000000001,24189.0,1.444,0.7329,0,---
498,4159885,3811,4.77,0.4692,33.442,0.128,5805.25,0.7559999999999999,0.4838,1,---
499,4160250,4316,4.67,0.6694,16.235,3.2319999999999998,5106.9,1.111,0.6254,0,---
500,4164310,3483,4.87,0.3483,29.969,0.871,9103.18,0.992,0.6122,1,---
501,4164424,3725,4.78,0.4365,39.993,0.6709999999999999,3430.69,0.7070000000000001,0.4229,1,---
502,4168513,4152,4.55,0.6034,15.155999999999999,0.126,5602.42,1.052,0.5888,0,---
503,4169930,4209,4.46,0.6263,0.409,0.0,106163.74,1.692,0.8009,0,---
504,4172405,4188,4.51,0.6178,11.724,0.013000000000000001,12860.3,1.495,0.7514,0,---
505,4173466,3399,5.06,0.3193,38.086,0.7020000000000001,5812.11,0.7859999999999999,0.4943,1,---
506,4173626,3928,4.44,0.5145,25.483,0.601,10240.94,1.251,0.6474,0,---
507,4173901,4214,4.57,0.6283,36.216,0.094,5169.87,0.8490000000000001,0.4785,0,---
508,4174051,4295,4.61,0.6609,24.098000000000003,0.149,13309.99,1.1079999999999999,0.623,0,---
509,4174461,4208,4.56,0.6259,19.657,0.045,47736.26,1.577,0.7007,0,---
510,4174717,4025,4.45,0.5527,5.926,0.0,55034.4,1.472,0.7265,0,---
511,4175216,4262,4.5,0.6476,13.88,0.10400000000000001,7474.42,1.3319999999999999,0.7292,0,---
512,4175398,3853,4.34,0.4853,31.555999999999997,0.392,9365.89,1.139,0.5958,0,---
513,4175517,3519,4.84,0.361,48.422,1.3259999999999998,4536.42,0.565,0.3222,1,---
514,4175707,3825,4.33,0.4745,0.38799999999999996,0.083,30798.35,1.27,0.6218,0,---
515,4178442,4171,4.54,0.611,14.183,0.022000000000000002,8777.56,0.978,0.547,0,---
516,4179238,4310,4.64,0.667,29.288,1.806,3529.61,0.46299999999999997,0.2915,0,---
517,4179525,3827,4.43,0.4753,20.776999999999997,0.075,8256.08,1.166,0.6723,0,---
518,4181240,3549,4.87,0.3718,28.778000000000002,1.999,4393.91,0.914,0.5714,1,---
519,4181245,3546,4.89,0.3707,19.879,0.083,8946.6,1.284,0.7003,1,---
520,4241333,4258,4.61,0.6459999999999999,16.989,0.045,6224.54,1.085,0.6171,0,---
521,4241801,4319,4.61,0.6706,33.494,1.449,2236.46,0.434,0.2967,0,---
522,4242514,3436,4.99,0.332,31.52,0.585,10044.4,1.252,0.6566,1,---
523,4242806,4111,4.55,0.5870000000000001,21.379,0.11900000000000001,7824.18,1.026,0.6177,0,---
524,4242943,3895,4.74,0.5016,28.698,0.099,5317.0,1.264,0.6316,1,---
525,4243104,4107,4.58,0.5854,43.778999999999996,1.268,4882.63,0.521,0.2959,0,---
526,4243354,3794,4.79,0.4627,39.443000000000005,1.3359999999999999,4613.04,0.662,0.401,1,---
527,4244311,4364,4.64,0.6888,33.327,0.327,5494.65,0.763,0.4664,0,---
528,4244458,4117,4.55,0.5894,12.658,0.024,14820.64,1.2429999999999999,0.6675,0,---
529,4244723,4098,4.63,0.5818,14.37,0.10800000000000001,9355.93,1.123,0.6187,0,---
530,4245790,4222,4.61,0.6315,20.387,0.048,9110.03,1.064,0.6334,0,---
531,4246478,4066,4.38,0.569,37.803000000000004,0.698,5422.0,0.633,0.3901,0,---
532,4246864,4396,4.7,0.7017,27.975,0.157,6068.02,0.7440000000000001,0.4952,0,---
533,4247106,4095,4.57,0.5806,16.1,0.040999999999999995,6595.97,1.063,0.5987,0,---
534,4247444,4396,4.57,0.7017,29.285999999999998,0.19899999999999998,7347.43,0.863,0.5296,0,---
535,4248763,4116,4.52,0.589,1.79,0.009000000000000001,28650.82,1.3,0.6415,0,---
536,4249282,4317,4.68,0.6698,20.455,0.068,12244.64,1.173,0.6633,0,---
537,4249525,4294,4.81,0.6605,10.776,0.011000000000000001,12881.04,1.135,0.6044,0,---
538,4249749,4217,4.34,0.6295,4.252,0.006999999999999999,69903.67,1.661,0.8017,0,---
539,4249928,4147,4.46,0.6014,30.363000000000003,0.307,3380.06,0.5539999999999999,0.375,0,---
540,4253385,3581,4.86,0.3833,38.976,0.191,8854.39,0.8909999999999999,0.5112,1,---
541,4253705,4203,4.59,0.6239,27.066999999999997,0.051,10796.13,0.765,0.5016,0,---
542,4253804,4171,4.52,0.611,12.293,0.02,9037.17,1.538,0.7442,0,---
543,4254223,3920,4.74,0.5114,31.149,0.257,13897.12,1.018,0.5674,1,---
544,4254317,4059,4.63,0.5662,39.739000000000004,0.27399999999999997,4293.8,0.732,0.4188,0,---
545,4255219,3902,4.73,0.5044,18.532,0.054000000000000006,7480.32,1.05,0.5975,1,---
546,4255379,3925,4.72,0.5133,14.442,0.021,16807.26,1.2990000000000002,0.6974,1,---
547,4264634,3941,4.71,0.5196,12.425999999999998,0.006,17406.76,1.439,0.7587,1,---
548,4265143,4154,4.41,0.6042,30.976999999999997,0.14800000000000002,3528.12,0.809,0.507,0,---
549,4265713,4394,4.64,0.7009,32.042,0.743,4239.62,0.425,0.2773,0,---
550,4265815,3509,4.89,0.3575,40.903,0.223,13418.26,0.9590000000000001,0.5294,1,---
551,4269448,3986,4.68,0.5373,28.803,0.165,6963.97,0.6709999999999999,0.446,1,---
552,4271485,3981,4.48,0.5353,31.439,0.3,9716.03,0.9790000000000001,0.5538,0,---
553,4273882,3909,4.76,0.5071,15.050999999999998,0.028999999999999998,10918.56,1.207,0.6538,1,---
554,4274461,4261,4.45,0.6472,28.886999999999997,2.74,1891.91,0.48200000000000004,0.3064,0,---
555,4275230,3886,4.72,0.4981,24.383000000000003,0.244,11589.29,1.3419999999999999,0.6663,1,---
556,4275254,3949,4.54,0.5227,15.144,0.033,16013.09,1.42,0.7367,0,---
557,4275360,4193,4.49,0.6198,19.054000000000002,0.354,3702.55,0.602,0.3535,0,---
558,4275681,3527,4.88,0.3639,26.378,0.601,4932.58,0.9309999999999999,0.5643,1,---
559,4275867,4316,4.57,0.6694,20.730999999999998,0.205,11651.64,1.242,0.664,0,---
560,4277623,3614,4.25,0.3953,47.672,0.287,9060.06,0.69,0.38299999999999995,0,---
561,4279048,3831,4.74,0.4769,36.295,0.428,5641.46,0.713,0.4416,1,---
562,4279354,4172,4.52,0.6114,18.212,0.08900000000000001,7458.78,1.217,0.6951,0,---
563,4280515,3940,4.72,0.5192,26.954,0.20199999999999999,7925.24,0.924,0.5836,1,---
564,4281425,3802,4.75,0.4657,15.899000000000001,0.131,6708.8,1.04,0.5749,1,---
565,4282716,4223,4.61,0.6319,11.867,0.019,19063.47,1.6219999999999999,0.7413,0,---
566,4283417,3993,4.52,0.5401,13.412,0.04,14069.08,1.449,0.7488,0,---
567,4283965,3530,4.9,0.365,32.857,0.514,8736.49,1.255,0.6418,1,---
568,4284371,4236,4.5,0.6371,12.867,0.027999999999999997,10331.81,1.181,0.6388,0,---
569,4345222,4309,4.64,0.6666,15.235,0.09699999999999999,9055.73,0.919,0.5184,0,---
570,4345276,4265,4.76,0.6488,35.56,0.5529999999999999,5288.42,0.634,0.4051,0,---
